Id,black,dup,noisy
xE6vjN,False,False,False
6k7QjX,False,False,False
ByZHZK,False,False,False
bWpwnn,False,False,False
ELDoh5,False,False,False
vGaX1o,False,False,False
AdksbI,False,False,False
zcclzN,False,False,False
4LUX8B,False,False,False
t98F3f,False,False,False
UH6GyT,False,False,False
CUfPkH,False,False,False
nCa721,False,False,False
LgymkW,False,False,False
emMgFi,False,False,False
QJ5Uuz,False,False,False
SzBFzs,False,False,False
jLUPIJ,False,False,False
yw3Wip,False,False,False
ztoiks,False,False,False
4IDHEk,False,False,False
ncHV4m,False,False,False
5Ekbq5,False,False,False
38dOEV,False,False,False
jYxpz6,False,False,False
azlT3W,False,False,False
aQjpHc,False,False,False
nvn1AX,False,False,False
PccPRq,False,False,False
kxrPIU,False,False,False
kFzINf,False,False,False
PA5Cu0,False,False,False
QsG4gu,False,False,False
jTC9DP,False,False,False
oItbrb,False,False,False
VPVmcK,False,False,False
IRzYLO,False,False,False
kL4hb6,False,False,False
d5ahdt,False,False,False
9RdPE8,False,False,False
emM6Ej,False,False,False
cxQDO5,False,False,False
29913X,False,False,False
X0Mz0R,False,False,False
7SO7N5,False,False,False
oMNxb0,False,False,False
WG8K2u,True,True,True
NR5ivZ,False,False,False
p1XVOA,False,False,False
wxYwdI,False,False,False
l7h5zp,False,False,False
rlJbWB,False,False,False
spBXRD,False,False,False
cASXLL,False,False,False
FjgGhL,False,False,False
hcC1Eq,False,False,False
RAaVHd,False,False,False
vzimGt,False,False,False
zqHYPt,False,False,False
b9o6C9,False,False,False
10BON7,False,False,False
7NDpfA,False,False,False
MMrTa7,False,False,False
MQLGbG,False,False,False
vwXPXt,False,False,False
WMpNAy,False,False,False
luSWei,False,False,False
Midwdr,True,False,True
d4lkVL,True,False,True
2JT8Q1,False,False,False
kwHzDm,False,False,False
Gepcd0,False,False,False
sTwxj9,True,False,True
TUWPEF,False,False,False
joZUpp,False,False,False
cO2byd,False,False,False
JfZNWk,False,False,False
eWL7OG,True,False,True
LJDa7v,False,False,False
40w82c,False,False,False
2kSwu0,False,False,False
4N51DR,False,False,False
1frK9I,False,False,False
Uv5wpa,False,False,False
PtFBYh,False,False,False
l7tNS6,False,False,False
5Ee8lp,False,False,False
tbCt5Y,False,False,False
qTUwLj,False,False,False
8U3Qs6,False,False,False
iaofzs,False,False,False
AYxKRn,False,False,False
sr82gP,False,False,False
Vl6Qrc,False,False,False
0v2kH2,False,False,False
149csT,False,False,False
b6P7rk,False,False,False
NTcmwM,True,False,True
ghBfV8,False,False,False
cQJbE4,False,False,False
djpKhG,False,False,False
noYAeZ,False,False,False
D3Wi9f,False,False,False
eK8jBA,False,False,False
eNzpr3,False,False,False
4XNwIZ,False,False,False
henfSK,False,False,False
MPyCvX,False,False,False
Pyxr20,False,False,False
L0t4L4,False,False,False
MxS9OJ,False,False,False
ZuVV5J,False,False,False
oxe2kj,False,False,False
fJgVaY,False,False,False
ifoJ3P,False,False,False
NbH16S,False,False,False
PA9pSX,False,False,False
qm13yr,False,False,False
tdl1Ql,True,True,True
uyiTUh,False,False,False
Zlntho,False,False,False
wcKHHd,False,False,False
jYb8fF,False,False,False
QkfBZj,False,False,False
TnmJNO,False,False,False
tXTqBb,False,False,False
EVbc6h,False,False,False
tEVfe6,False,False,False
v51Ye0,False,False,False
fuf7d9,False,False,False
BXQzM9,False,False,False
DNotJJ,False,False,False
3Anu2d,False,False,False
iNjbSv,False,False,False
6g5T4W,False,False,False
Aj4kP0,False,False,False
YDWjfs,False,False,False
ZeXqe8,False,False,False
10kkou,False,False,False
uFNRiJ,False,False,False
WXqntA,False,False,False
PW69Mr,False,False,False
CUQr2n,False,False,False
gzP7uM,False,False,False
AAxB86,False,False,False
w1eqNd,False,False,False
Fi46i1,False,False,False
oA6PJi,False,False,False
Pt9Ov9,False,False,False
r5J16Z,False,False,False
HnkgtF,False,False,False
uIATUi,False,False,False
czvpmD,False,False,False
EDyPw3,False,False,False
Mk1ybm,False,False,False
JEGFr1,False,False,False
RmdNLK,False,False,False
eJU0nP,False,False,False
mcNwPd,False,False,False
2o9Pgy,False,False,False
VRuxIO,False,False,False
Aknr6M,False,False,False
RrWegs,False,False,False
gdNWaF,False,False,False
jogD3u,False,False,False
qN9459,False,False,False
YBipu8,False,False,False
HeRvik,False,False,False
Brtf29,True,False,True
pMaRcz,False,False,False
4nf6ib,False,False,False
bEPoSc,False,False,False
DZAE9D,False,False,False
HPIY4D,True,False,True
EdxhjU,False,False,False
yq77SH,False,False,False
KM32XK,False,False,False
KONJLJ,False,False,False
7RSn4H,False,False,False
JTz3W7,False,False,False
NdABiq,False,False,False
gaGvWw,False,False,False
lAP9cz,False,False,False
OZFpKZ,False,False,False
NbihOe,False,False,False
pi9qQk,False,False,False
1duELT,False,False,False
ngkME9,False,False,False
CpzQJu,False,False,False
tlFXxo,False,False,False
RmvkVN,False,False,False
lNEixP,False,False,False
mfc0y8,False,False,False
ZzYxAm,False,False,False
ACYdWG,False,False,False
IReSvi,False,False,False
qjYykC,False,False,False
XuId0S,False,False,False
0drKVI,False,False,False
AwwdBU,False,False,False
VFPUvy,False,False,False
p73uEh,False,False,False
H5Qxks,False,False,False
hED6U8,False,False,False
ZnUYTw,False,False,False
RpZsdV,False,False,False
eU4Gkn,False,False,False
hu5DPq,False,False,False
EkCSqF,False,False,False
7TvIvf,False,False,False
uXEHFj,False,False,False
muno3q,False,False,False
olbjXn,False,False,False
qDKDuQ,False,False,False
AMgDG4,False,False,False
b5ULQl,False,False,False
obrfLy,False,False,False
btN283,False,False,False
ZyMCLM,False,False,False
a5YeVb,False,False,False
lbnuyy,False,False,False
0OGYqD,False,False,False
nc1L6g,False,False,False
AZibBl,False,False,False
qI5dOb,False,False,False
SRFNo8,False,False,False
NLBu7F,False,False,False
bjctlm,False,False,False
yp5CE8,False,False,False
x3Nfym,False,False,False
WqdSFH,False,False,False
267Cti,False,False,False
ksp8dN,False,False,False
nZHx37,False,False,False
YvjCeM,False,False,False
T41daN,False,False,False
L1CBFG,False,False,False
HNluLz,False,False,False
4o2K1b,False,False,False
MP2m7P,False,False,False
gPOrHd,False,False,False
nc2HVr,False,False,False
RQUYNx,False,False,False
ChuAqZ,False,False,False
4J93Bl,False,False,False
V1Q2kd,False,False,False
TNycEa,True,True,True
OtzDCc,False,False,False
oyp7Xc,False,False,False
i8WDOY,False,False,False
bRsgnD,False,False,False
Q7nwC1,False,False,False
18tr0b,False,False,False
1RCIRD,False,False,False
6im8r5,False,False,False
4pP2PG,False,False,False
w3NbIR,False,False,False
sGuQI8,False,False,False
dYww9t,False,False,False
TcC2Oj,False,False,False
cJ8mKa,False,False,False
Z1eM6j,False,False,False
iVSZhl,False,False,False
nos5ce,False,False,False
EssfTM,False,False,False
IedwOW,False,False,False
SCSkUL,False,False,False
sU2ldG,False,False,False
oBxcCo,False,False,False
AnOuwp,False,False,False
A8gjbF,False,False,False
FTRNAC,False,False,False
zG4fBj,False,False,False
DGn8G8,False,False,False
bp6Ena,False,False,False
WnHmSV,True,False,True
bUbpSv,False,False,False
VK97ao,False,False,False
8kwnvk,False,False,False
WCp4IU,False,False,False
P79Fhe,False,False,False
ghmP7i,False,False,False
pP1LEA,False,False,False
8txUu4,False,False,False
6y7j5b,False,False,False
MgOSPa,False,False,False
RzNOk3,False,False,False
HxJ55m,False,False,False
gAezjC,False,False,False
Bubazl,False,False,False
JdwYWD,False,False,False
LCsVvy,False,False,False
PMLcrK,False,False,False
C5uMGw,True,False,True
F8bGoL,False,False,False
Y3K4za,False,False,False
UfgyDF,False,False,False
lRCahR,False,False,False
OOp2nu,False,False,False
vSxDwU,False,False,False
0rHlez,False,False,False
YlkC61,False,False,False
LtDbog,False,False,False
Zs67jg,False,False,False
FdE2PV,False,False,False
tLsSpK,False,False,False
YXGMQH,False,False,False
VsOL7v,False,False,False
P7DFYp,False,False,False
MIYriS,False,False,False
mVqAYd,False,False,False
wbMHyN,False,False,False
YwJXvS,False,False,False
gyHCau,False,False,False
HuTupp,False,False,False
b6EbPt,False,False,False
FXhjjJ,False,False,False
POcPvk,False,False,False
pHZoXK,False,False,False
pWO3cJ,False,False,False
IkVDF9,False,False,False
el5Cxj,False,False,False
TjciIU,False,False,False
tZbkF1,False,False,False
bSpkE9,False,False,False
f2EVwG,False,False,False
0tLmcE,False,False,False
zLtlzT,False,False,False
yY31wC,False,False,False
MmCw3l,False,False,False
kW90Ku,False,False,False
4kILER,False,False,False
rs0JvW,False,False,False
XmgLZX,False,False,False
9VYv93,False,False,False
NJpcgz,False,False,False
9LEdUu,False,False,False
o7MhMT,False,False,False
aS1oiz,False,False,False
mPkYFc,False,False,False
GWv6VM,False,False,False
qfJQvZ,False,False,False
P7B65c,False,False,False
9vzybN,False,False,False
K72ERv,False,False,False
d7xpMj,False,False,False
OvP6zJ,False,False,False
53HjTY,False,False,False
6U3O5Z,False,False,False
KqeNZP,False,False,False
GhIUZQ,False,False,False
6RO7qW,False,False,False
fwzKS0,False,False,False
M9xD6t,False,False,False
WHaEOM,False,False,False
gDMbjS,False,False,False
1c9FGg,False,False,False
l4kyMi,False,False,False
RtqzCA,False,False,False
gO1NYd,False,False,False
MoOOly,False,False,False
o6HFf0,False,False,False
h31OZc,False,False,False
2crq6E,False,False,False
JgTcmO,False,False,False
f9q6Vl,False,False,False
xXeES8,False,False,False
rNXSBY,False,False,False
xdtDsQ,True,True,True
ngtRKq,False,True,True
7Yiqhi,False,False,False
TZCExF,False,False,False
c3BrJX,False,False,False
YuV8rp,False,False,False
jMqvg6,False,False,False
ZREFor,False,False,False
yF6GYx,False,False,False
DPD5LS,False,False,False
CHzRfY,False,False,False
ip2hiU,True,False,True
DHPrS9,False,False,False
MqYaeR,False,False,False
2QT3Ib,True,False,True
bJKjTs,False,False,False
gRvSxS,False,False,False
qntpNd,False,False,False
TrapFF,False,False,False
Pa72kb,False,False,False
TC2gVY,False,False,False
OEjOzH,False,False,False
GdPpEE,False,False,False
3fqdg0,False,False,False
IoqBaI,False,False,False
A7N7Sl,False,False,False
aZ5lyQ,False,False,False
3t9fH8,False,False,False
BPxsmB,False,False,False
0GvHwG,False,False,False
c44NSQ,False,False,False
JfyP4q,True,False,True
RJL46s,False,False,False
bwByE4,False,False,False
NvsU24,False,False,False
TYH7S3,False,False,False
0vJTWp,False,False,False
1LHcEG,False,False,False
8k8iBm,False,False,False
bo5V5m,False,False,False
flNbRu,False,False,False
sjWeli,False,False,False
bhHmKY,False,False,False
4VxgzR,False,False,False
9KRMLh,False,False,False
AOSTo7,False,False,False
buDnsA,False,False,False
WDdrun,False,False,False
yoEQRX,False,False,False
E0mPje,False,False,False
UN8IJh,False,False,False
F7coq2,False,False,False
i4UDum,False,False,False
aJCYYM,False,False,False
xcbDeB,False,False,False
Cz2Piq,False,True,True
XCal9V,False,False,False
tAZ37W,False,False,False
SnsyTZ,False,False,False
krFNBl,False,False,False
1q43GD,False,False,False
QoYnta,False,False,False
3spppl,False,False,False
BZOZdr,False,False,False
m2bTQ3,False,False,False
VFICBB,False,False,False
4bFupT,False,False,False
rter0I,False,False,False
IMm4uG,False,False,False
V2DAyQ,False,False,False
EULmUW,False,False,False
5KwMcb,False,False,False
IHHeLU,False,False,False
CJzp9H,False,False,False
nz7I33,False,False,False
kIkB5t,False,False,False
r663nQ,False,False,False
JSWbfC,False,False,False
mYDiJD,False,False,False
HnfRNJ,False,False,False
Z7jAbZ,False,False,False
g52ngY,False,False,False
PAhqBD,False,False,False
V8D6kA,False,False,False
hcjoLR,False,False,False
N8pgg7,False,False,False
s18pfR,False,False,False
9AFLv2,False,False,False
6nHzlT,False,False,False
jQGVUW,False,False,False
mewn9z,False,False,False
LoY0ZS,False,False,False
eFhQeQ,False,False,False
jaGDn3,False,False,False
WULd5U,False,False,False
oxxR9I,False,False,False
PN2mVP,False,False,False
RHkal3,False,False,False
RnJQXa,False,False,False
RGacQa,False,False,False
lraa6Q,False,False,False
0Crxgt,False,False,False
eMWLpx,True,False,True
Nw1BQU,False,False,False
4cX9Ks,False,False,False
AZkSEl,False,False,False
orQkyt,False,False,False
VmQD8E,False,False,False
PLXYmN,False,False,False
LXMZ0p,False,False,False
6JZShr,False,False,False
lqKJqr,False,False,False
AeydYj,False,False,False
sD8mRX,False,False,False
lwXQbZ,False,False,False
ndnxpJ,False,False,False
KKvX3k,False,False,False
QRIrSU,False,False,False
HFSnmz,False,False,False
g6Vd8F,False,False,False
XALQWP,False,False,False
ZlIa1t,False,False,False
oU0jgk,False,False,False
HbEDC9,False,False,False
sbzctB,False,False,False
gFwUYg,False,False,False
LbQK9W,False,False,False
Rvd9hZ,False,False,False
w1JqGY,False,False,False
zujPTE,False,False,False
2OKUBW,False,False,False
xdoEq0,False,False,False
US4PB4,False,False,False
jjAYGA,False,False,False
22x4vI,False,False,False
BgWuPm,False,False,False
dzZZB5,False,False,False
LCjp8e,False,False,False
PMqPgH,False,False,False
aqm5AN,False,False,False
xXZgYc,False,False,False
fe9e4K,False,False,False
5OyJ7b,False,False,False
dRtkPW,False,False,False
0Wb5Zg,False,False,False
kE3VfT,False,False,False
tmpbP1,False,False,False
7lkWdD,False,False,False
h1SmLl,False,False,False
Cn6FAu,False,False,False
lPpbQg,False,False,False
HYvG1m,False,False,False
Prp9lg,False,False,False
w7Dkob,False,False,False
mJ7sCa,False,False,False
k7zC2u,False,False,False
Hz7FhO,False,False,False
nFZnB9,False,False,False
pTFYqw,False,False,False
qfj62i,False,False,False
QIRkx5,False,False,False
HSV6pj,False,False,False
rfirAl,False,False,False
zip3kL,False,False,False
TIB5aF,False,False,False
ZL4B74,False,False,False
GIP0zG,False,False,False
UEkKqd,False,False,False
RN7UWb,False,False,False
NtApRf,False,False,False
ucsjPe,False,False,False
Q5mWxW,True,False,True
Eh7BPr,False,False,False
pMhl7a,False,False,False
QqyUZ3,False,False,False
syaRxU,False,False,False
BXTraB,False,False,False
6sWuUg,False,False,False
7CRkt1,False,False,False
eOM9HO,False,False,False
bzDXFX,False,False,False
qEJ4za,False,False,False
nOC2ia,False,False,False
YXgWYS,False,False,False
lKXwwX,True,False,True
yZE7Lc,False,False,False
g3VR2c,False,False,False
f7TuNs,False,False,False
CWWZV0,False,False,False
zSpewm,False,False,False
be1TDR,False,False,False
XpxrYd,False,False,False
lqLUQh,False,False,False
zchQZG,False,False,False
sy5UrN,False,False,False
B9a1vV,False,False,False
bcDAh9,False,False,False
onEYlr,False,False,False
S7Lvi6,False,False,False
Hi2EJw,False,False,False
Q4o1vL,False,False,False
uMQNax,False,False,False
elYAvk,False,False,False
DbDmFE,False,False,False
SngwlX,False,False,False
nFyoCz,False,False,False
3TZARJ,False,False,False
TOeLtz,False,False,False
WFJAje,False,False,False
KlFWKu,False,False,False
gwJ8yu,False,False,False
CKGQnm,False,False,False
q5apgp,False,False,False
xszhhC,False,False,False
as5wvH,False,False,False
gT7jun,False,False,False
xxLXg9,True,False,True
bjlMKx,False,False,False
7F902H,False,False,False
3BADYf,False,False,False
izg54X,False,False,False
rTU0Ec,True,False,True
kkVIGU,False,False,False
fgpnQT,False,False,False
x4424z,False,False,False
cDNEn0,False,False,False
3xfnm0,False,False,False
2JxnN4,False,False,False
HsaihT,False,False,False
6Zj5RS,False,False,False
11jSbv,False,False,False
oO41Ca,False,False,False
HgCALf,False,False,False
vI3gj7,False,False,False
Zp7gof,False,False,False
BdLEoj,False,False,False
KShIwx,False,False,False
Ao8dqI,False,False,False
6n6Nnn,False,False,False
4gYXBf,False,False,False
aAkYvD,False,False,False
LsZ1Wc,False,False,False
1b0I8F,False,False,False
K57PEE,False,False,False
xWWal7,False,False,False
fIoCGv,False,False,False
n0xUax,False,False,False
zfSxcK,False,False,False
kNNwjv,False,False,False
IoUn8d,False,False,False
TSD3Tx,False,False,False
5sJLak,False,True,True
c0YVX3,False,False,False
qRK1Xm,False,False,False
CpVIfb,False,False,False
HWxd8O,False,False,False
mHJdXV,False,False,False
HXcCCc,False,False,False
5VuDoo,False,False,False
LrvuvK,False,False,False
2Vv7mX,False,True,True
kDhU31,False,False,False
FJ9Yhf,False,False,False
yVMncb,False,False,False
JTId1x,False,False,False
z4p3ru,False,False,False
fiXCKW,False,False,False
zHtiTh,False,False,False
L2r918,False,True,True
6lH76K,False,False,False
RxTOy4,False,False,False
Iyd4v1,False,False,False
eWBQ0I,False,False,False
JpIR3h,False,False,False
K5xC4x,False,False,False
HTahjb,False,False,False
4m5WJf,False,False,False
ITdrPQ,False,False,False
I5wGwD,False,False,False
AgoUa3,False,False,False
00GGp0,False,False,False
a3I7Jc,False,False,False
5rO4hC,False,False,False
TqqQDK,False,False,False
kSuNn6,False,False,False
WLjucZ,False,False,False
izVVKP,False,False,False
VlYWZ8,False,False,False
avkPoM,False,False,False
z26Six,False,False,False
Mkf3lz,False,False,False
kADbwa,False,False,False
lbdsla,False,False,False
BogKPb,False,False,False
MO62mN,False,False,False
Uyz3Di,False,False,False
nmeYGJ,False,False,False
Ud46T2,False,False,False
X9lp7E,False,True,True
ftAvd4,False,False,False
kFxzMC,False,False,False
XfM5MH,False,False,False
kRsxX5,False,False,False
D0YgJw,False,False,False
OCFm6T,False,False,False
TYMhYY,False,False,False
A2lgbs,False,False,False
fx7qYf,False,False,False
NYOTpL,False,False,False
g8BL2X,False,False,False
wWvADU,False,False,False
fW1SRr,False,False,False
Ha8vxz,False,False,False
eAjiFc,False,False,False
E7AT3Y,False,False,False
qqQDNh,False,False,False
xFxwta,False,False,False
npjZ5g,False,False,False
gWOo2L,False,False,False
1BBtpw,False,False,False
PITKP8,False,False,False
gv3Md2,False,False,False
CbJFcK,False,False,False
3izwFU,False,False,False
jkpX5M,False,False,False
IliU4w,False,False,False
sOHrH1,False,False,False
vV9X3W,False,False,False
TlIJT4,False,False,False
zkhtIg,False,False,False
QgyCvC,False,False,False
M9lWYu,False,False,False
xzks6h,False,False,False
SXLRiy,False,False,False
B6W1Qk,True,False,True
KQdHNE,False,False,False
lNsgOQ,False,False,False
vwd97e,False,False,False
lFgKCX,False,False,False
Cpcq2m,False,False,False
NU0CKv,False,False,False
BNDQnT,False,False,False
7HMKXH,False,False,False
pyMfeL,False,False,False
rK7EdI,False,False,False
BluN1u,False,False,False
CTpvDJ,False,False,False
W8NL1h,False,False,False
mXSnMH,False,False,False
xzJuge,False,False,False
isD0iN,False,False,False
